ETC_20150317_000001	Kepa	케파				
ETC_20200514_047136	{nl} {nl}Les quêtes principales de Tree of Savior sont{nl}réparties en épisodes.	{nl} {nl}트리 오브 세이비어의 메인 퀘스트는 에피소드가 분류되어 있습니다.				
ETC_20200514_047137	- Vous pouvez consulter le détail de chaque{nl}épisode dans l'onglet Épisode de la fenêtre de{nl}quêtes.{nl}- Vous pouvez y voir les quêtes disponibles de{nl}chaque épisode.{nl}- Les quêtes terminées porteront 	- 퀘스트창의 첫 번째 탭인 에피소드를 누르시면 각 에피소드별 정보를 확인하실 수 있습니다.{nl}- 에피소드별로 퀘스트 목록을 확인하실 수 있습니다.{nl}- 완료된 퀘스트는 				
ETC_20200514_047138	Vérification V	V 체크				
ETC_20200514_047139	{nl}icônes à la fin de chaque nom de quête.{nl}- 	 아이콘이 나타납니다.{nl}- 				
ETC_20200514_047140	Une flèche 	화살표				
ETC_20200514_047141	{nl}icône affichera les informations de quête{nl}associées dans{nl}	 아이콘을 누르면 화살표 아이콘과 연관 있는 해당 퀘스트의 정보를 볼 수 있도록 				
ETC_20200514_047142	{nl}une fenêtre distincte.{nl}- Vous pouvez recevoir des récompenses{nl}spéciales en terminant toutes les quêtes d'un{nl}épisode.{nl}- Ces récompenses spéciales ne s'obtiennent{nl}qu'une fois par équipe. L'épisode s'affichera{nl}comme{nl}	 창으로 전환됩니다.{nl}- 에피소드 내에 있는 퀘스트를 클리어하면 특별한 보상을 받을 수 있습니다.{nl}- 해당 보상은 팀 당 1회씩만 적용되며, 보상 수령 후에는 해당 에피소드가 				
ETC_20200514_047143	{nl}une fois les récompenses spéciales reçues.{nl} {nl}D'autres épisodes se débloquent une fois les{nl}épisodes 1 à 5 terminés.{nl}Vous pouvez parler au chevalier Titas et{nl}démarrer depuis Orsha après la création du{nl}personnage.	로 표시됩니다.{nl} {nl}에피소드 5까지 클리어를 했다면, 잠겨있던 에피소드가 해금됩니다.{nl}또한, 캐릭터 생성 후에 기사 티타스를 통해 오르샤 방향에서 시작할 수 있게 됩니다.				
ETC_20200514_047144	{nl} {nl}Vous pouvez recevoir des récompenses auprès{nl}des PNJ de Klaipeda ou d'Orsha pour {nl}	{nl} {nl}특정 메인 퀘스트를 클리어하면 클라페다 및 오르샤에 있는 				
ETC_20200514_047145	{nl}en terminant une quête principale précise.	 NPC에게서 특별한 보상을 받으실 수 있습니다.				
ETC_20200514_047146	- Chaque récompense s'obtient 1 fois par{nl}personnage.{nl}- Vous pouvez activer la Statue de la Déesse{nl}Vakarine en choisissant [Partager la progression{nl}de quête pour activer la Statue de la Déesse{nl}Vakarine] auprès des Ailes de Vaivora.{nl} {nl}Vous pouvez rouvrir cette aide en cliquant sur{nl}le bouton {img help_button_normal 25 25} du menu système. 	- 각 보상은 캐릭터당 1회씩 수령할 수 있습니다.{nl}- 그 밖에도 [퀘스트 진행도를 알리고 바카리네 여신상을 활성화한다] 선택지를 통해 퀘스트 클리어한 상황에 따라 아직 열리지 않은 바카리네 여신상을 활성화할 수도 있습니다.{nl} {nl}이 도움말은 시스템 메뉴의 {img help_button_normal 25 25}버튼을 클릭해{nl}다시 볼 수 있습니다.				
ETC_20200514_047147	Vous pouvez cliquer sur l'icône de coffre au{nl}trésor {img TUTO_JOURNAL_ICON_1 105 30} du journal d'aventure pour{nl}consulter et récupérer les récompenses{nl}disponibles. 	바이보라 날개 NPC를 통해 모험일지를 열어 보물상자를 누르면 보상리스트창 아래 {img TUTO_JOURNAL_ICON_1 105 30}버튼이 활성화되며, 해당 버튼을 통해 보상을 받을 수 있습니다.	ETC_20171128_029914	Quand vous ouvrez le journal d'aventure auprès du PNJ Ailes de Vaivora et cliquez sur un coffre au trésor, le bouton {img TUTO_JOURNAL_ICON_1 105 30} s'active sous la fenêtre de liste des récompenses. Il permet de récupérer la récompense.	바이보라 날개 NPC를 통해 모험일지를 열어 보물상자를 클릭하면 보상리스트창 아래 {img TUTO_JOURNAL_ICON_1 105 30}  버튼이 활성화되며, 해당 버튼을 통해 보상을 받을 수 있습니다.	
ETC_20200514_047148	{nl} {nl}Vous pouvez aussi recevoir des titres en plus des{nl}récompenses.{nl}Les titres obtenus figurent dans la liste [Titres{nl}utilisables] de 	{nl} {nl}획득할 수 있는 보상 중에는 칭호가 있습니다.{nl}획득한 칭호는 [캐릭터 설정] 탭에서 				
ETC_20200514_047149	Onglet des paramètres du personnage{nl}	장착 가능한 칭호				
ETC_20200514_047150	{nl}et peut être équipé pour l'affichage. 	 목록에서 선택하여 장착할 수 있습니다.				
ETC_20200514_047151	{nl} {nl}Plus vous collectionnez de titres, plus le bonus{nl}de stats est élevé.{nl}Cela s'appelle 	{nl} {nl}또한 획득한 칭호가 늘어나면 그만큼 스테이터스에 보너스를 부여받을 수 있습니다.{nl}이를 				
ETC_20200514_047152	Buff de Titre	칭호 버프				
ETC_20200514_047153	{nl}Les effets du buff de titre se règlent dans la{nl}fenêtre [Paramètres du personnage].{nl}	라고 합니다.{nl}칭호 버프는 [캐릭터 설정] 창에서 확인할 수 있습니다.{nl}				
ETC_20200514_047154	Voir les Effets du Palier Suivant	다음단계 효과 보기				
ETC_20200514_047155	affichera un aperçu de l'effet du buff de titre du niveau suivant.	 체크 박스를 활성화하면 다음 단계에 오를 보너스 스테이터스를 확인할 수 있습니다.				
ETC_20200514_047156	{nl} {nl}Le buff de titre figure également dans la liste des{nl}buffs, en haut à gauche de l'écran.{nl}Si vous obtenez un titre et faites monter le buff{nl}de titre, le nouveau buff prendra effet dès votre{nl}changement de zone. 	{nl} {nl}칭호 버프는 화면 좌측 상단의 버프 리스트에서도 확인할 수 있습니다.{nl}버프 효과 중 칭호를 획득했을 경우, 다른 지역으로 이동하면 버프 효과가 갱신됩니다.				
ETC_20200514_047157	Vous pouvez choisir comment ressusciter si vous êtes mis hors de combat.{nl} {nl}- Réapparaître au point de résurrection le plus proche : vous ressuscitez au point de départ de la carte. Pour les donjons, vous ressuscitez à l'extérieur de l'entrée.{nl} {nl}- Ressusciter à l'aide d'un Cristal d'âme : votre personnage ressuscite à l'endroit exact où il est devenu incapable de combattre. Cette option consomme 1 Cristal d'âme de votre inventaire.{nl} {nl}- Repartir du camp de base : cette option devient disponible dès que l'un de vos personnages 	 상태에선 부활 방법을 선택할 수 있습니다.{nl} {nl}- 가까운 부활 지점에서 다시하기: 해당 지역의 시작 부분에서 되살아납니다. 던전에서는 던전 밖 입구에서 부활하게 됩니다.{nl} {nl}- 소울 크리스탈로 부활하기: 캐릭터가 전투 불능이 된 자리에서 되살아납니다. 인벤토리의 소울 크리스탈이 1개 소모됩니다.{nl} {nl}- ~거점에서 다시하기: 팀 내 캐릭터 중에 	ETC_20151224_018052	Il existe différentes façons de ressusciter.{nl} {nl}- Réapparaître au point de résurrection le plus proche : réapparaissez à l'emplacement de départ de la carte. Pour les donjons, vous réapparaîtrez à l'extérieur de l'entrée.{nl} {nl}- Ressusciter à l'aide de Cristal d'âme : votre personnage ressuscite exactement à l'endroit où il est devenu incapable de combattre. Cette option consomme 1 Cristal d'âme de votre inventaire.	 상태에선 부활 방법을 선택할 수 있습니다.{nl} {nl}-가까운 부활 지점에서 다시하기: 해당 지역의 시작 부분에서 되살아납니다. 던전에서는 던전 밖 입구에서 부활하게 됩니다.{nl} {nl}-소울 크리스탈로 부활하기: 캐릭터가 전투 불능이 된 자리에서 되살아납니다. 인벤토리의 소울 크리스탈이 1개 소모됩니다.	
ETC_20200514_047158	classe installée	 클래스를 전직한 캐릭터가 				
ETC_20200514_047159	Camp de Base	캠프				
ETC_20200514_047160	dans une zone. Choisir cette option ressuscite votre personnage dans la zone où le camp de base est installé.	를 설치했다면 해당 선택지가 추가됩니다. 해당 선택지를 누르면 캠프가 설치된 지역으로 이동하게 됩니다.				
ETC_20200514_047161	Vous pouvez consulter les informations de{nl}groupe avec la touche {img F6 40 40}.{nl}Si vous n'êtes pas en groupe, vous pouvez en{nl}créer un avec le bouton Créer un groupe.{nl}Vous pouvez modifier le nom et la description{nl}du groupe dans l'onglet Membres, qui affiche{nl}aussi les membres actuels.	{img F6 40 40}키로 파티 정보창을 확인할 수 있습니다.{nl} {nl}소속된 파티가 없을 때 하단의 파티 생성 버튼을 누르면 파티를 생성할 수 있습니다.{nl}구성에서는 파티명과 설명을 설정할 수 있고, 현재 파티중인 파티원의 정보를 보여줍니다.	ETC_20150918_014276	Vous pouvez consulter la fenêtre d'informations de groupe en utilisant {img F6 40 40}.{nl} {nl}Quand vous n'appartenez à aucun groupe, appuyez sur le bouton Créer un groupe en bas de l'écran pour en créer un.	{img F6 40 40}키로 파티 정보창을 확인할 수 있습니다.{nl} {nl}소속된 파티가 없을 때 하단의 파티 생성 버튼을 누르면 파티를 생성할 수 있습니다.	
ETC_20200514_047162	{nl} {nl}Cliquez sur Insérer une balise d'invitation de{nl}groupe pour l'ajouter à la discussion. 	{nl} {nl}파티 초대 태그 삽입을 누르면 해당 파티 초대 태그를 채팅창에 출력할 수 있습니다.				
ETC_20200514_047163	{nl} {nl}Vous pouvez inviter un personnage dans votre{nl}groupe avec {img mouseclick_right 40 40}.	{nl} {nl}파티 조건에 일치하는 캐릭터에게 {img mouseclick_right 40 40}으로{nl}파티 초대를 할 수 있습니다.				
ETC_20200514_047164	{nl} {nl}Vous pouvez régler la distribution des objets et{nl}de l'EXP dans l'onglet Paramètres. 	{nl} {nl}설정 탭에서는 아이템, 경험치 분배 규칙, 퀘스트 공유에 대한 파티 설정을 할 수{nl}있습니다.				
ETC_20200514_047165	{nl} {nl}Vous pouvez voir l'état actuel des membres du{nl}groupe sur la gauche de l'écran, même si la{nl}fenêtre de groupe est fermée.	{nl} {nl}파티 창을 종료하더라도 화면 좌측에서 파티원의 상태를 간략하게 확인할 수 있습니다.				
ETC_20200514_047166	Si vous êtes déjà dans un groupe, {nl}	이미 파티에 가입되어 있는 경우 				
ETC_20200514_047167	{nl}message s'affichera et vous ne pourrez pas{nl}rejoindre de groupe. 	 라는 메시지가 뜨며 파티에 가입할 수 없습니다.				
ETC_20200514_047168	La fenêtre d'informations du monstre indique{nl}son nom, son niveau, son type, son grade et ses{nl}PV.	몬스터 정보 창에서 해당 몬스터의 레벨과 이름, 종족과 등급, 체력 현황와 상태 이상 등을 확인할 수 있습니다.	ETC_20170912_028614	La fenêtre des monstres affiche le niveau, le nom, le type, le rang, les PV et d'autres informations sur un monstre.	몬스터 정보 창에서 해당 몬스터의 레벨과 이름, 종족과 등급, 체력상황과 상태이상 등을 확인할 수 있습니다.	
ETC_20200514_047169	{nl} {nl}Les monstres se répartissent en normaux,{nl}spéciaux, élite et boss. Leur barre de PV permet{nl}de les distinguer.	{nl} {nl}몬스터는 일반, 스페셜, 엘리트, 보스 등으로 몬스터의 등급이 나뉘어 있으며 체력바를 통해 구별할 수 있습니다.	ETC_20170912_028615	{nl} {nl}Les monstres sont répartis en rangs tels que Régulier, Spécial, Élite, Boss, etc. selon leur comportement. Le rang d'un monstre est indiqué sur sa barre de PV.	{nl} {nl}몬스터는 일반, 스페셜, 엘리트, 보스 등으로 몬스터의 흉포함에 따라 등급이 구분되어 있으며 체력바를 통해 구별할 수 있습니다.	
ETC_20200514_047170	{nl} {nl}À l'exception de quelques monstres particuliers,{nl}la plupart des monstres sont enregistrés dans le{nl}journal d'aventure lorsque vous les vainquez.{nl}Vous pouvez consulter leurs informations dans{nl}l'onglet Monstre du journal d'aventure.	{nl} {nl}특정 몬스터를 제외하고 일반적으로 몬스터를 처치하면 모험일지에 해당 몬스터가 등록돕니다.{nl}모험일지 창의 몬스터 탭에서 몬스터의 정보를 확인할 수 있습니다. 	ETC_20170313_026573	{nl} {nl}Les monstres vaincus seront enregistrés dans votre Journal d'aventure, où vous pouvez consulter leurs informations détaillées dans l'onglet Monstre. 	{nl} {nl}몬스터를 처치하면 모험일지에 해당 몬스터가 등록되며 자세한 정보는 모험일지 창의 몬스터 탭에서 확인할 수 있습니다. 	
ETC_20200514_047171	{img attribute_fire 25 25} : propriété Feu {img attribute_ice 25 25} : propriété Glace {img attribute_lightning 25 25} :{nl}propriété{nl}Foudre{nl}{img attribute_earth 25 25} : propriété Terre {img attribute_poison 25 25} : propriété Poison {img attribute_holy 25 25} :{nl}propriété{nl}Sacré{nl}{img attribute_dark 25 25} : propriété Ténèbres {img attribute_soul 25 25} : propriété{nl}Psychokinésie {img attribute_melee 25 25} :{nl}sans propriété	{img attribute_fire 25 25} : 불 속성 {img attribute_ice 25 25} : 얼음 속성 {img attribute_lightning 25 25}: 전기 속성{nl}{img attribute_earth 25 25} : 땅 속성 {img attribute_poison 25 25} : 독 속성 {img attribute_holy 25 25} : 신성 속성{nl}{img attribute_dark 25 25} : 어둠 속성 {img attribute_soul 25 25} : 염 속성 {img attribute_melee 25 25} : 속성 없음	ETC_20180418_032063	{img attribute_fire 25 25} : Propriété Feu {img attribute_ice 25 25} : Propriété Glace {img attribute_lightning 25 25}: Propriété Foudre{nl}{img attribute_earth 25 25} : Propriété Terre {img attribute_poison 25 25} : Propriété Poison {img attribute_holy 25 25} : Propriété Sacré{nl}{img attribute_dark 25 25} : Propriété Ténèbres {img attribute_soul 25 25} : Propriété Psychokinésie {img attribute_melee 25 25} : Aucune Propriété	{img attribute_fire 25 25} : 불 속성 {img attribute_ice 25 25} : 얼음 속성 {img attribute_lightning 25 25}: 전기 속성{nl}{img attribute_earth 25 25} : 땅 속성 {img attribute_poison 25 25} : 독 속성 {img attribute_holy 25 25} : 신성 속성{nl}{img attribute_dark 25 25} : 어둠 속성 {img attribute_soul 25 25} : 염 속성	
ETC_20200514_047172	{nl} {nl}Vous pouvez ouvrir le journal d'aventure avec{nl}la touche {img F4 40 40}.{nl} {nl}Vous pouvez rouvrir cette aide en cliquant sur{nl}le bouton {img help_button_normal 25 25} du menu système. 	{nl} {nl}모험일지는 {img F4 40 40}키를 이용하여 확인할 수 있습니다.{nl} {nl}이 도움말은 시스템 메뉴의 {img help_button_normal 25 25}버튼을 클릭해{nl}다시 볼 수 있습니다.				
ETC_20200514_047173	Détruire un Cristal de racine d'arbre restaure{nl}toute l'endurance des personnages alentour.{nl}Si le personnage est de niveau 200 ou moins, sa{nl}vitesse de déplacement augmente de 1 pendant{nl}10 minutes.{nl}S'il est de niveau 150 ou moins, elle augmente de{nl}3.	나무뿌리 수정을 파괴하면 주변에 있는 모든 플레이어의 스태미나가 회복합니다.{nl}또한, 200레벨 이하일 경우 10분 간 이동 속도가 상승합니다.{nl}- 150 레벨 이하일 경우, 이동 속도가 3 오릅니다.{nl}- 200 레벨 이하일 경우, 이동 속도가 1 오릅니다.	ETC_20170726_028275	Détruire un Cristal de racine d'arbre restaure{nl}l'endurance de tous les joueurs à proximité.{nl}Si vous êtes de niveau 200 ou moins, cela{nl}augmente également{nl}votre vitesse de déplacement pendant 10{nl}minutes{nl}(+3 jusqu'au niveau 150, +1 entre les niveaux {nl}151 et 200).	나무뿌리 수정을 파괴하면 주변에 있는 모든 플레이어의 스태미나가 회복합니다.{nl}추가로 200레벨 이하일 경우 10분간 이동 속도가 상승합니다.(150레벨 이하일 경우는 +3, 200레벨 이하일 경우는 +1)	
ETC_20200514_047174	{nl} {nl}- Les effets de certains buffs sont réduits en{nl}Ligue de combat d'équipe.{nl}- En Ligue de combat d'équipe, les objets sont{nl}égalisés.{nl}- En Ligue de combat d'équipe, tous les effets{nl}modifiant la vitesse de déplacement{nl}s'appliquent à 50 %.	{nl} {nl}- 팀 배틀 리그에서는 일부 버프의 효과가 감소됩니다.{nl}- 팀 배틀 리그에서는 착용한 장비의 능력치가 동일하게 평준화됩니다.{nl}- 팀 배틀 리그에서는 이동속도 상승 및 감소효과가 50%적용됩니다.				
ETC_20200514_047175	Vous pouvez renommer un équipement ou y{nl}joindre une note.{nl}Le nom modifié et la note apparaissent dans{nl}l'infobulle de l'objet.{nl}Vous pouvez fabriquer plusieurs matériaux à la{nl}fois. 	장비와 같은 아이템은 사용자 임의로 아이템의 이름이나 메모를 넣을 수 있습니다.{nl}입력한 아이템 이름이나 메모는 완성된 아이템 툴팁에서 확인할 수 있습니다.{nl}소재와 같은 아이템은 갯수를 늘려 여러 개를 제작할 수 있습니다.	ETC_20150729_013764	Optionnellement, vous pouvez ajouter un nom{nl}unique ou un mémo sur votre objet nouvellement{nl}fabriqué.	제작 아이템은 사용자 임의로 아이템의 이름이나 메모를 넣을 수 있습니다.	
ETC_20200514_047176	{nl} {nl}Dans la fenêtre de fabrication d'objets, vous{nl}pouvez consulter 	{nl} {nl}아이템 제작창에서 	ETC_20150803_014086	{nl} {nl}Le nom d'un objet que vous entrez et le mémo peuvent être vérifiés depuis l'infobulle d'objet.	{nl} {nl}입력한 아이템 이름이나 메모는 완성된 아이템 툴팁에서 확인할 수 있습니다.	
ETC_20200514_047177	Afficher les Objets Fabricables	재료가 있는 것만 보기				
ETC_20200514_047178	{nl}pour n'afficher que les objets actuellement{nl}fabricables avec assez de matériaux. 	 체크 박스를 활성화하면 재료가 모여 제작이 가능한 아이템만 제작창에 출력됩니다.				
ETC_20200514_047179	{nl} {nl}{@st66d_y}{s17}[Acheter]{/}{/}{nl} {nl}Sélectionnez l'objet à acheter avec {img mouseclick_right 40 40}, puis{nl}appuyez sur {nl}	{nl} {nl}{@st66d_y}{s17}[구입]{/}{/}{nl} {nl}구입하고자 하는 아이템을 {img mouseclick_right 40 40}으로{nl}구입 아이템에 등록해 수량을 정한 뒤 				
ETC_20200514_047180	{nl}bouton pour conclure l'échange.	 버튼을{nl}눌러서 거래합니다.				
ETC_20200514_047181	{nl} {nl}Pour acheter un lot d'objets, vous pouvez ajuster{nl}la quantité du lot avec {img shift 40 40}+{img mouseclick_right 40 40} sur l'objet.	{nl} {nl}여러 개를 한번에 구매할 때는 {img shift 40 40}+{img mouseclick_right 40 40}으로 수량을 결정합니다.				
ETC_20200514_047182	{nl} {nl}{@st66d_y}{s17}[Vendre]{/}{/}{nl} {nl}{img mouseclick_right 40 40} sur les objets à vendre dans votre inventaire, réglez la quantité, puis appuyez sur	{nl} {nl}{@st66d_y}{s17}[판매]{/}{/}{nl} {nl}인벤토리에서 판매하고자 하는 아이템을 {img mouseclick_right 40 40}{nl}으로 판매 아이템에 등록해 수량을 정한 뒤 				
ETC_20200514_047183	Les objets vendus 	판매한 아이템들은 				
ETC_20200514_047184	s'achète auprès du marchand d'objets ou s'obtient sur les monstres.{nl}Certaines enclumes s'obtiennent auprès de 	 아이템은 잡화 상인에게 구입하거나 몬스터를 사냥하여 얻을 수 있습니다.{nl}특정 모루는 이벤트나 	ETC_20150729_013773	 peut être acheté auprès du PNJ marchand ou{nl}obtenu auprès des monstres.	 아이템은 잡화 상인에게 구입하거나 몬스터를 사냥하여 얻을 수 있습니다.	
ETC_20200514_047185	Cube Secret de Leticia	레티샤의 큐브				
ETC_20200514_047186	ou les événements.{nl} {nl}-> Enclume d'argent{nl}- Vous pouvez améliorer un équipement sans dépenser d'argent.{nl}-> Enclume dorée{nl}- Utilisable uniquement sur un équipement à 0 potentiel.{nl}- L'équipement n'est pas détruit en cas d'échec.{nl}- Si vous échouez à un niveau d'amélioration de +12 ou plus, celui-ci retombe à +10.{nl}-> Enclume de rubis{nl}- Utilisable uniquement sur un équipement à 0 potentiel.{nl}- L'équipement n'est pas détruit en cas d'échec.{nl}- Si vous échouez à un niveau d'amélioration de +16 ou plus, celui-ci retombe à +15.{nl}-> Enclume de diamant{nl}- Ne réduit pas le niveau d'amélioration, même en cas d'échec.{nl}- Votre objet perd toutefois du potentiel. À 0 potentiel, l'objet est détruit. 	를 통해서 획득할 수 있습니다.{nl} {nl}▶ 은빛 모루{nl}  - 장비 강화에 실버가 소비되지 않습니다.{nl}▶ 황금 모루{nl}  - 포텐셜이 0인 장비에만 사용이 가능합니다.{nl}  - 강화 실패 시 장비가 파괴되지 않습니다.{nl}  - +12 강화 이상에서 강화 실패 시 강화 수치가 +10강화로 감소합니다.{nl}▶ 루비 모루{nl}  - 포텐셜이 0인 장비에만 사용이 가능합니다.{nl}  - 강화 실패 시 장비가 파괴되지 않습니다.{nl}  - +16강화 이상에서 실패 시 강화 수치가 +15 강화로 감소합니다.{nl}▶ 다이아 모루{nl}  - 강화에 실패해도 강화 수치가 감소하지 않습니다.{nl}  - 강화 실패 시 포텐셜이 하락하며 포텐셜이 0인 상태에서 강화 실패 시 장비가 파괴됩니다.				
ETC_20200514_047187	{nl} {nl}Les objets d'amélioration +5 ou plus subissent une pénalité en cas d'échec de la tentative d'amélioration.{nl}En cas de réussite, le niveau d'amélioration augmente de 1.	{nl} {nl}+5 이상의 장비 아이템부터는 강화 실패에 대한 패널티가 있습니다.{nl}강화를 성공한다면 기존과 동일하게 성능이 오릅니다.	ETC_20151224_018063	{nl} {nl}En cas d'échec d'amélioration d'une arme +5 ou plus, le potentiel s'épuise et l'effet d'amélioration est également réduit de 1. Lorsque le potentiel tombe en dessous de 0, l'objet est détruit.	{nl} {nl}+5 이상의 무기 아이템은 강화 실패 시 포텐셜이 소모되고 강화 효과가 1단계 낮아집니다. 포텐셜이 0일 때는 아이템이 소멸됩니다.	
ETC_20200514_047188	Les armes améliorées à +15 ou plus arborent un{nl}effet d'apparence spécial qui s'intensifie avec le{nl}niveau d'amélioration. L'effet d'apparence reste{nl}identique à partir de +20. 	무기의 경우, +15 이상부터는 강화 수치가 오를 수록 특별한 외관 효과가 나타납니다. +20 이상부터는 외관 효과의 변화가 동일하게 적용됩니다.				
ETC_20200514_047189	{nl} {nl}Un échec d'amélioration coûte 1 point de{nl}potentiel à l'objet et fait baisser son niveau{nl}d'amélioration de 1. Si le potentiel passe sous 0,{nl}l'objet est détruit.	{nl} {nl}강화 실패 시 포텐셜이 소모되고 강화 효과가 1단계 낮아집니다. 포텐셜이 0일 때는 아이템이 소멸됩니다.				
ETC_20200514_047190	Vous pouvez réparer les objets à faible{nl}durabilité via le PNJ forgeron, une boutique de{nl}réparation ou un Kit de réparation.	내구도가 감소한 장비는 대장장이 NPC나 수리 상점, 아이템을 통해 수리를 진행할 수 있습니다.	ETC_20150729_013777	Réparez les objets à faible durabilité{nl}auprès du{nl}PNJ forgeron.	내구도가 감소한 장비는 대장장이 NPC에게 수리를 부탁할 수 있습니다.	
ETC_20200514_047191	Vous pouvez réparer les objets par les moyens{nl}ci-dessous.	내구도가 감소한 아이템은 아래의 사항들을 통해 수리를 진행할 수 있습니다.	ETC_20150729_013778	Réparez les objets à faible durabilité dans la{nl}fenêtre de réparation d'objet.	내구도가 감소한 아이템은 수리창에서 수리할 수 있습니다.	
ETC_20200514_047192	{nl} {nl}● Réparation auprès d'un PNJ forgeron{nl} {nl}Parlez aux PNJ forgerons de Klaipeda, Orsha,{nl}Fedimian et{nl}	{nl} {nl}● 대장장이 NPC에게 수리 받기{nl} {nl}클라페다, 오르샤, 페디미안에 있는 대장장이 NPC에게서 	ETC_20170313_026595	{nl}{nl}Sélectionnez un objet, puis cliquez sur Réparer{nl}pour restaurer sa durabilité à 100 %.	{nl} {nl}수리하려는 아이템을 선택한 후 장비 수리를 클릭하면 수리 비용을 지불하고 선택한 아이템들의 내구도가{nl}최대치로 회복됩니다.	
ETC_20200514_047193	{nl}ouvrez le menu de réparation en sélectionnant{nl}l'option.	 선택지를 통해 수리창을 열 수 있습니다.				
ETC_20200514_047194	{nl} {nl}sélectionnez les objets à réparer et cliquez sur{nl}Réparer pour les remettre à leur durabilité{nl}maximale.{nl} {nl}Cliquer sur Tout sélectionner{nl}	{nl} {nl}수리하려는 아이템을 선택한 후 장비 수리를 클릭하면 수리 비용을 지불하고 선택한 아이템들의 내구도가 최대치로 회복됩니다.{nl} {nl}전체 선택				
ETC_20200514_047195	{nl}sélectionnera tous les objets nécessitant une{nl}réparation.{nl}	 버튼을 누르면 수리 목록에 있는 모든 아이템이 선택됩니다.{nl}				
ETC_20200514_047196	Sélectionner l'Objet Équipé	장착중 선택				
ETC_20200514_047197	{nl}bouton pour sélectionner uniquement les objets{nl}équipés à réparer.	 버튼을 누르면 장착하고 있는 장비 아이템이 모두 선택됩니다.				
ETC_20200514_047198	{nl} {nl}● Réparation en boutique de réparation de{nl}durabilité d'un joueur{nl} {nl}Vous pouvez réparer vos objets à la	{nl} {nl}● 유저 수리 상점에서 수리 받기{nl} {nl}스콰이어 클래스로 전직한 유저가 세운 				
ETC_20200514_047199	Atelier de Réparation de Durabilité	수리 상점				
ETC_20200514_047200	{nl}ouvert par un Écuyer.	을 통해 장비 수리를 진행할 수 있습니다.				
ETC_20200514_047201	Vous pouvez recevoir des buffs{nl}supplémentaires selon l'équipement et les{nl}attributs du tenancier de la boutique de{nl}réparation. 	수리 상점을 개설한 캐릭터의 장비와 특성에 따라 유저의 수리 상점 이용 시, 버프와 같은 특별 혜택을 받을 수도 있습니다.				
ETC_20200514_047202	{nl} {nl}● Réparation par objet{nl} {nl}Vous pouvez obtenir des Kit de réparation dans{nl}la boutique TP{nl}	{nl} {nl}● 아이템을 이용해 수리하기{nl} {nl}TP 상점에서 구입할 수 있는 				
ETC_20200514_047203	{nl}qui peut réparer une certaine quantité de{nl}durabilité. 	 같은 아이템을 사용해 장비의 내구도를 일정량만큼 되돌릴 수 있습니다.				
ETC_20200514_047204	capable de restaurer une{nl}certaine quantité de durabilité.{nl} {nl}Vous pouvez rouvrir cette aide en cliquant sur{nl}le bouton {img help_button_normal 25 25} du menu système. 	 같은 아이템을 사용해 장비의 내구도를 일정량만큼 되돌릴 수 있습니다.{nl} {nl}이 도움말은 시스템 메뉴의 {img help_button_normal 25 25}버튼을 클릭해{nl}다시 볼 수 있습니다.				
ETC_20200514_047205	Vous pouvez utiliser d'autres gemmes, gemmes{nl}de Skill ou Abrasif de gemme pour améliorer{nl}votre gemme.	젬 강화의 재료에는 다른 젬이나 스킬 젬, 젬 연마제 등이 있습니다.	ETC_20151224_018064	 Les matériaux pour l'amélioration des gemmes sont d'autres gemmes, des Gemmes de monstre et des abrasifs à gemme.	 젬 강화의 재료는 다른 젬이나 몬스터 젬, 젬 연마제 등 입니다.	
ETC_20200514_047206	{nl} {nl}L'équipement comporte des sertissures où{nl}placer des gemmes. Sertissez une gemme et son{nl}effet s'appliquera à l'équipement.	{nl} {nl}장비 아이템에는 젬을 장착할 수 있는 소켓이 있습니다. 젬을 장비 아이템의 소켓에 장착시키면 해당 장비에 젬 효과를 부여할 수 있습니다.	ETC_20170313_026597	{nl}{nl}Vous pouvez insérer des gemmes dans les{nl}emplacements d'objets pour leur accorder des{nl}effets supplémentaires.	{nl} {nl}소지하고 있는 장비에 소켓이 있다면 습득한 젬을{nl}끼워넣어 장비에 효과를 추가할 수 있습니다.	
ETC_20200514_047207	Si aucune sertissure n'est disponible pour une{nl}gemme, vous pouvez payer de l'argent à un PNJ{nl}forgeron pour en ajouter une à un objet.{nl}1 point de potentiel est déduit à l'ajout d'une{nl}sertissure.	장비 아이템에 소켓이 추가되어 있지 않다면 대장장이 NPC에게 실버를 지불하여 아이템 소켓을 추가할 수 있습니다.{nl}소켓을 추가할 때는 소켓 추가 비용과 함께 해당 장비의 포텐셜이 1 감소합니다.	ETC_20170313_026598	Certains objets peuvent ne pas avoir{nl}d'emplacement. Pour ces objets, vous pouvez{nl}ajouter des emplacements auprès du PNJ{nl}Blacksmith. {nl} {nl}Ajouter un emplacement nécessitera des frais{nl}et réduira le Potentiel de l'objet de 1.	장비에 따라서는 소켓이 없을 수도 있습니다. 소켓이 없는 장비는 대장장이 NPC에게 부탁하여 소켓을{nl}뚫을 수 있습니다. {nl} {nl}소켓을 추가할 때는 소켓 추가 비용과 함께 해당 장비의 포텐셜이 1 감소합니다.	
